UTC,board,TH1,TH2,TH3,U4,U5,U6,U7,TH4,TH5,TH6,J7,J8,J12,J13,J14,J15,J16,heater_v_high,heater_v_low,heater_curr,heater_mode,target_temp,target_sensor,heater_duty
2023-08-16 03:51:44.427087,1,1976,2012,1969,5984,5929,6027,5979,1973,1998,1987,,,,,,,,3083,3083,9,0,1044,0,255
2023-08-16 03:51:44.427087,2,1957,2006,1967,5969,5876,6018,5952,1963,1999,1981,1963,,,,,,,3106,3109,9,0,1044,0,255
2023-08-16 03:51:49.474949,1,1975,2013,1969,5982,5931,6032,5981,1973,1996,1988,,,,,,,,3082,3087,8,0,1044,0,255
2023-08-16 03:51:49.474949,2,1957,2005,1967,5972,5880,6020,5957,1959,1996,1980,1967,,,,,,,3113,3107,8,0,1044,0,255
2023-08-16 03:51:54.523259,1,1976,2012,1971,5982,5925,6033,5982,1971,1995,1989,,,,,,,,3078,3085,9,0,1044,0,255
2023-08-16 03:51:54.523259,2,1958,2006,1968,5970,5878,6019,5951,1961,1995,1979,1964,,,,,,,3111,3106,9,0,1044,0,255
2023-08-16 03:51:59.568714,1,1978,2011,1971,5987,5930,6031,5980,1970,1995,1990,,,,,,,,3084,3083,7,0,1044,0,255
2023-08-16 03:51:59.568714,2,1958,2006,1967,5972,5879,6017,5951,1961,1997,1983,1965,,,,,,,3113,3108,9,0,1044,0,255
2023-08-16 03:52:04.626864,1,1976,2012,1969,5986,5927,6032,5980,1971,1996,1989,,,,,,,,3095,3086,9,0,1044,0,255
2023-08-16 03:52:04.626864,2,1958,2003,1968,5977,5877,6016,5955,1961,1996,1979,1967,,,,,,,3118,3108,9,0,1044,0,255
2023-08-16 03:52:09.673596,1,1974,2014,1970,5983,5931,6034,5980,1970,1995,1987,,,,,,,,3088,3082,9,0,1044,0,255
2023-08-16 03:52:09.673596,2,1957,2007,1965,5971,5882,6021,5955,1963,1999,1983,1967,,,,,,,3105,3108,8,0,1044,0,255
2023-08-16 03:52:14.720386,1,1976,2014,1972,5984,5924,6031,5985,1971,1994,1989,,,,,,,,3087,3084,8,0,1044,0,255
2023-08-16 03:52:14.720386,2,1959,2005,1965,5969,5880,6015,5956,1961,1996,1978,1966,,,,,,,3121,3107,9,0,1044,0,255
2023-08-16 03:52:19.768673,1,1977,2013,1970,5985,5932,6033,5981,1970,1994,1988,,,,,,,,3090,3082,8,0,1044,0,255
2023-08-16 03:52:19.768673,2,1958,2004,1967,5968,5882,6019,5960,1967,1995,1983,1966,,,,,,,3112,3107,9,0,1044,0,255
2023-08-16 03:52:24.816484,1,1975,2013,1971,5981,5929,6024,5981,1970,1999,1987,,,,,,,,3089,3087,9,0,1044,0,255
2023-08-16 03:52:24.816484,2,1959,2006,1965,5972,5877,6018,5954,1959,1999,1977,1966,,,,,,,3117,3114,9,0,1044,0,255
2023-08-16 03:52:29.866588,1,1975,2013,1970,5981,5928,6029,5980,1970,1995,1988,,,,,,,,3073,3080,8,0,1044,0,255
2023-08-16 03:52:29.866588,2,1958,2007,1966,5969,5877,6015,5952,1960,1996,1977,1964,,,,,,,3121,3106,10,0,1044,0,255
2023-08-16 03:52:34.913543,1,1976,2013,1968,5982,5926,6030,5982,1970,1995,1989,,,,,,,,3076,3078,9,0,1044,0,255
2023-08-16 03:52:34.913543,2,1959,2006,1967,5973,5883,6018,5953,1967,1994,1978,1965,,,,,,,3107,3101,9,0,1044,0,255
2023-08-16 03:52:39.959008,1,1976,2011,1970,5984,5930,6031,5981,1973,1995,1988,,,,,,,,3085,3084,9,0,1044,0,255
2023-08-16 03:52:39.959008,2,1957,2007,1966,5975,5880,6021,5956,1962,1997,1982,1963,,,,,,,3112,3107,9,0,1044,0,255
2023-08-16 03:52:45.006991,1,1975,2013,1969,5987,5925,6033,5983,1969,1993,1988,,,,,,,,3096,3083,9,0,1044,0,255
2023-08-16 03:52:45.006991,2,1957,2008,1966,5970,5881,6021,5952,1964,1996,1984,1967,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 03:52:50.063107,1,1974,2013,1971,5988,5934,6036,5984,1971,1993,1991,,,,,,,,3103,3081,8,0,1044,0,255
2023-08-16 03:52:50.063107,2,1958,2005,1966,5971,5879,6023,5955,1962,1999,1983,1968,,,,,,,3106,3110,9,0,1044,0,255
2023-08-16 03:52:55.109805,1,1978,2012,1973,5983,5935,6040,5985,1972,1995,1991,,,,,,,,3091,3087,10,0,1044,0,255
2023-08-16 03:52:55.109805,2,1959,2006,1966,5973,5879,6016,5954,1962,1998,1981,1964,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 03:53:00.156829,1,1976,2015,1970,5984,5931,6037,5983,1971,1997,1991,,,,,,,,3074,3083,9,0,1044,0,255
2023-08-16 03:53:00.156829,2,1957,2007,1968,5972,5883,6021,5954,1961,1999,1980,1966,,,,,,,3099,3109,9,0,1044,0,255
2023-08-16 03:53:05.203266,1,1975,2015,1970,5988,5933,6032,5981,1970,1995,1991,,,,,,,,3089,3076,10,0,1044,0,255
2023-08-16 03:53:05.203266,2,1958,2007,1967,5974,5878,6018,5956,1961,2000,1981,1963,,,,,,,3099,3107,8,0,1044,0,255
2023-08-16 03:53:10.250377,1,1975,2015,1971,5985,5928,6036,5981,1972,1997,1991,,,,,,,,3074,3079,9,0,1044,0,255
2023-08-16 03:53:10.250377,2,1959,2005,1966,5973,5882,6023,5950,1964,1999,1980,1964,,,,,,,3103,3105,9,0,1044,0,255
2023-08-16 03:53:15.303542,1,1976,2012,1971,5982,5931,6035,5978,1972,1994,1990,,,,,,,,3091,3086,8,0,1044,0,255
2023-08-16 03:53:15.303542,2,1960,2007,1965,5973,5884,6022,5952,1962,2000,1977,1963,,,,,,,3115,3110,9,0,1044,0,255
2023-08-16 03:53:20.351123,1,1976,2015,1970,5986,5927,6037,5983,1971,1996,1988,,,,,,,,3088,3087,9,0,1044,0,255
2023-08-16 03:53:20.351123,2,1959,2006,1965,5975,5881,6019,5955,1962,2000,1981,1965,,,,,,,3116,3114,9,0,1044,0,255
2023-08-16 03:53:25.398175,1,1975,2013,1970,5982,5928,6035,5981,1971,1995,1990,,,,,,,,3080,3085,9,0,1044,0,255
2023-08-16 03:53:25.398175,2,1959,2006,1966,5975,5884,6017,5953,1964,1998,1979,1965,,,,,,,3094,3105,9,0,1044,0,255
2023-08-16 03:53:30.451995,1,1975,2013,1969,5982,5927,6032,5983,1970,1995,1987,,,,,,,,3087,3082,9,0,1044,0,255
2023-08-16 03:53:30.451995,2,1959,2007,1967,5972,5879,6022,5953,1961,1994,1981,1967,,,,,,,3105,3107,10,0,1044,0,255
2023-08-16 03:53:35.498731,1,1975,2012,1969,5977,5929,6029,5982,1971,1991,1988,,,,,,,,3089,3079,9,0,1044,0,255
2023-08-16 03:53:35.498731,2,1958,2005,1968,5970,5881,6019,5956,1962,1998,1983,1966,,,,,,,3099,3103,9,0,1044,0,255
2023-08-16 03:53:40.546602,1,1979,2013,1970,5985,5927,6030,5978,1969,1995,1988,,,,,,,,3092,3085,9,0,1044,0,255
2023-08-16 03:53:40.546602,2,1959,2007,1965,5970,5880,6016,5951,1965,1997,1979,1966,,,,,,,3107,3107,9,0,1044,0,255
2023-08-16 03:53:45.593058,1,1978,2013,1970,5980,5930,6034,5975,1971,1995,1987,,,,,,,,3089,3081,8,0,1044,0,255
2023-08-16 03:53:45.593058,2,1958,2005,1966,5968,5877,6019,5957,1959,1998,1978,1966,,,,,,,3104,3110,8,0,1044,0,255
2023-08-16 03:53:50.637790,1,1976,2014,1968,5977,5929,6035,5981,1970,1994,1990,,,,,,,,3074,3084,9,0,1044,0,255
2023-08-16 03:53:50.637790,2,1958,2007,1966,5968,5880,6016,5956,1965,1997,1977,1967,,,,,,,3113,3107,9,0,1044,0,255
2023-08-16 03:53:55.684117,1,1976,2012,1970,5980,5928,6032,5979,1971,1995,1988,,,,,,,,3090,3082,9,0,1044,0,255
2023-08-16 03:53:55.684117,2,1958,2006,1967,5969,5879,6012,5952,1962,1998,1983,1967,,,,,,,3113,3108,9,0,1044,0,255
2023-08-16 03:54:00.741782,1,1977,2013,1969,5984,5929,6037,5982,1970,1995,1986,,,,,,,,3087,3082,8,0,1044,0,255
2023-08-16 03:54:00.741782,2,1959,2007,1965,5974,5886,6014,5955,1967,1997,1978,1965,,,,,,,3112,3111,9,0,1044,0,255
2023-08-16 03:54:05.788798,1,1975,2013,1969,5980,5930,6032,5981,1970,1997,1987,,,,,,,,3093,3084,8,0,1044,0,255
2023-08-16 03:54:05.788798,2,1960,2006,1966,5970,5884,6016,5952,1966,1997,1982,1967,,,,,,,3096,3110,9,0,1044,0,255
2023-08-16 03:54:10.836266,1,1976,2013,1970,5986,5931,6033,5983,1968,1996,1992,,,,,,,,3078,3083,9,0,1044,0,255
2023-08-16 03:54:10.836266,2,1959,2006,1965,5970,5887,6019,5955,1964,1998,1983,1965,,,,,,,3102,3110,7,0,1044,0,255
2023-08-16 03:54:15.891276,1,1976,2013,1970,5982,5931,6031,5984,1971,1993,1990,,,,,,,,3081,3086,9,0,1044,0,255
2023-08-16 03:54:15.891276,2,1958,2006,1968,5972,5883,6017,5957,1962,1996,1981,1968,,,,,,,3100,3111,9,0,1044,0,255
2023-08-16 03:54:20.940072,1,1975,2012,1970,5982,5935,6035,5979,1971,1995,1987,,,,,,,,3084,3077,9,0,1044,0,255
2023-08-16 03:54:20.940072,2,1958,2006,1967,5970,5882,6016,5958,1961,1998,1984,1969,,,,,,,3109,3110,7,0,1044,0,255
2023-08-16 03:54:25.993455,1,1975,2013,1971,5988,5929,6038,5981,1969,1997,1986,,,,,,,,3073,3083,9,0,1044,0,255
2023-08-16 03:54:25.993455,2,1959,2007,1967,5974,5878,6019,5956,1963,1999,1984,1966,,,,,,,3101,3113,9,0,1044,0,255
2023-08-16 03:54:31.044296,1,1975,2015,1969,5986,5933,6028,5982,1969,1996,1988,,,,,,,,3074,3081,7,0,1044,0,255
2023-08-16 03:54:31.044296,2,1959,2007,1967,5974,5879,6017,5958,1962,1999,1980,1966,,,,,,,3113,3110,9,0,1044,0,255
2023-08-16 03:54:36.091543,1,1975,2014,1970,5986,5930,6031,5978,1972,1997,1990,,,,,,,,3080,3085,9,0,1044,0,255
2023-08-16 03:54:36.091543,2,1958,2008,1967,5973,5882,6017,5956,1961,1996,1984,1965,,,,,,,3105,3109,9,0,1044,0,255
2023-08-16 03:54:41.141158,1,1978,2016,1970,5990,5932,6035,5986,1973,1999,1988,,,,,,,,3081,3087,8,0,1044,0,255
2023-08-16 03:54:41.141158,2,1960,2007,1967,5976,5884,6019,5958,1963,1999,1983,1966,,,,,,,3106,3109,9,0,1044,0,255
2023-08-16 03:54:46.186478,1,1976,2011,1975,5983,5932,6035,5987,1969,1999,1992,,,,,,,,3083,3081,9,0,1044,0,255
2023-08-16 03:54:46.186478,2,1959,2006,1965,5974,5880,6020,5954,1964,1998,1981,1965,,,,,,,3120,3106,9,0,1044,0,255
2023-08-16 03:54:51.240249,1,1975,2015,1971,5991,5931,6035,5984,1971,1997,1988,,,,,,,,3091,3078,9,0,1044,0,255
2023-08-16 03:54:51.240249,2,1958,2008,1967,5971,5880,6017,5955,1961,1996,1982,1966,,,,,,,3106,3108,9,0,1044,0,255
2023-08-16 03:54:56.290764,1,1975,2014,1970,5986,5933,6032,5987,1972,1997,1990,,,,,,,,3075,3082,8,0,1044,0,255
2023-08-16 03:54:56.290764,2,1958,2006,1968,5973,5882,6019,5955,1964,1998,1980,1967,,,,,,,3111,3107,10,0,1044,0,255
2023-08-16 03:55:01.340557,1,1976,2013,1971,5987,5932,6033,5984,1970,1996,1990,,,,,,,,3096,3082,9,0,1044,0,255
2023-08-16 03:55:01.340557,2,1959,2007,1965,5977,5883,6017,5954,1962,1997,1983,1967,,,,,,,3124,3108,9,0,1044,0,255
2023-08-16 03:55:06.390262,1,1987,2013,1970,5987,5933,6035,5983,1972,1996,1990,,,,,,,,3088,3083,8,0,1044,0,255
2023-08-16 03:55:06.390262,2,1960,2007,1965,5975,5883,6013,5956,1965,1999,1979,1967,,,,,,,3123,3111,8,0,1044,0,255
2023-08-16 03:55:11.441357,1,1976,2013,1971,5989,5934,6033,5981,1972,1996,1986,,,,,,,,3077,3077,8,0,1044,0,255
2023-08-16 03:55:11.441357,2,1959,2007,1968,5979,5880,6019,5955,1965,1997,1984,1966,,,,,,,3114,3103,9,0,1044,0,255
2023-08-16 03:55:16.488410,1,1975,2014,1970,5992,5933,6034,5985,1971,1995,1989,,,,,,,,3082,3079,9,0,1044,0,255
2023-08-16 03:55:16.488410,2,1959,2006,1965,5975,5880,6022,5957,1963,1998,1983,1967,,,,,,,3123,3109,8,0,1044,0,255
2023-08-16 03:55:21.545076,1,1984,2015,1969,5990,5931,6032,5984,1971,1996,1989,,,,,,,,3091,3086,9,0,1044,0,255
2023-08-16 03:55:21.545076,2,1958,2007,1967,5973,5881,6018,5954,1963,1999,1980,1968,,,,,,,3106,3111,9,0,1044,0,255
2023-08-16 03:55:26.594713,1,1973,2013,1970,5991,5938,6035,5984,1972,1997,1990,,,,,,,,3089,3083,9,0,1044,0,255
2023-08-16 03:55:26.594713,2,1958,2005,1966,5976,5883,6019,5957,1964,2000,1978,1968,,,,,,,3110,3110,9,0,1044,0,255
2023-08-16 03:55:31.642468,1,1976,2012,1968,5991,5935,6037,5987,1970,1998,1989,,,,,,,,3079,3087,9,0,1044,0,255
2023-08-16 03:55:31.642468,2,1959,2005,1966,5972,5882,6017,5960,1963,1994,1982,1965,,,,,,,3128,3108,9,0,1044,0,255
2023-08-16 03:55:36.695053,1,1977,2014,1969,5989,5936,6034,5986,1972,1997,1989,,,,,,,,3067,3080,8,0,1044,0,255
2023-08-16 03:55:36.695053,2,1959,2007,1966,5978,5883,6018,5955,1960,1995,1982,1966,,,,,,,3095,3107,9,0,1044,0,255
2023-08-16 03:55:41.742967,1,1979,2012,1970,5987,5935,6038,5985,1970,1999,1989,,,,,,,,3092,3080,9,0,1044,0,255
2023-08-16 03:55:41.742967,2,1959,2005,1967,5971,5886,6019,5963,1963,1996,1980,1965,,,,,,,3107,3107,9,0,1044,0,255
2023-08-16 03:55:46.789063,1,1977,2014,1971,5991,5937,6040,5985,1971,1995,1992,,,,,,,,3086,3082,9,0,1044,0,255
2023-08-16 03:55:46.789063,2,1959,2008,1967,5976,5883,6018,5958,1968,1995,1984,1966,,,,,,,3111,3108,10,0,1044,0,255
2023-08-16 03:55:51.835560,1,1979,2015,1971,5989,5933,6040,5985,1970,1997,1991,,,,,,,,3091,3083,9,0,1044,0,255
2023-08-16 03:55:51.835560,2,1959,2007,1969,5976,5888,6025,5960,1962,1999,1983,1967,,,,,,,3103,3111,9,0,1044,0,255
2023-08-16 03:55:56.886972,1,1975,2016,1969,5988,5939,6037,5984,1970,1995,1991,,,,,,,,3079,3086,9,0,1044,0,255
2023-08-16 03:55:56.886972,2,1959,2007,1967,5978,5886,6026,5958,1961,1999,1982,1967,,,,,,,3109,3106,8,0,1044,0,255
2023-08-16 03:56:01.936030,1,1975,2014,1972,5993,5942,6043,5985,1973,1997,1991,,,,,,,,3086,3080,9,0,1044,0,255
2023-08-16 03:56:01.936030,2,1960,2005,1967,5980,5883,6024,5960,1965,1995,1984,1967,,,,,,,3095,3103,9,0,1044,0,255
2023-08-16 03:56:06.983052,1,1979,2013,1971,5992,5939,6042,5987,1974,1998,1989,,,,,,,,3072,3086,9,0,1044,0,255
2023-08-16 03:56:06.983052,2,1959,2007,1966,5980,5891,6027,5962,1961,1994,1982,1968,,,,,,,3099,3106,9,0,1044,0,255
2023-08-16 03:56:12.038819,1,1975,2015,1971,5991,5939,6041,5988,1973,1999,1990,,,,,,,,3086,3084,9,0,1044,0,255
2023-08-16 03:56:12.038819,2,1961,2007,1967,5990,5888,6029,5964,1962,1999,1980,1965,,,,,,,3109,3108,9,0,1044,0,255
2023-08-16 03:56:17.092469,1,1977,2014,1971,5993,5937,6043,5985,1974,1997,1989,,,,,,,,3100,3086,9,0,1044,0,255
2023-08-16 03:56:17.092469,2,1959,2009,1967,5982,5891,6034,5962,1963,1999,1981,1967,,,,,,,3091,3110,9,0,1044,0,255
2023-08-16 03:56:22.141038,1,1979,2015,1974,5992,5939,6042,5990,1973,1996,1992,,,,,,,,3087,3082,9,0,1044,0,255
2023-08-16 03:56:22.141038,2,1956,2007,1966,5982,5888,6026,5960,1964,1996,1983,1967,,,,,,,3121,3110,9,0,1044,0,255
2023-08-16 03:56:27.189386,1,1976,2015,1970,5992,5942,6042,5987,1970,1996,1989,,,,,,,,3094,3083,7,0,1044,0,255
2023-08-16 03:56:27.189386,2,1960,2007,1967,5980,5889,6031,5961,1965,1996,1983,1966,,,,,,,3100,3109,9,0,1044,0,255
2023-08-16 03:56:32.236392,1,1977,2013,1971,5992,5940,6045,5982,1971,1997,1989,,,,,,,,3085,3080,9,0,1044,0,255
2023-08-16 03:56:32.236392,2,1959,2008,1967,5978,5886,6030,5961,1962,1999,1979,1965,,,,,,,3111,3104,9,0,1044,0,255
2023-08-16 03:56:37.287491,1,1980,2013,1970,5990,5939,6042,5989,1972,1997,1988,,,,,,,,3083,3085,9,0,1044,0,255
2023-08-16 03:56:37.287491,2,1962,2006,1969,5978,5888,6028,5960,1963,1996,1983,1965,,,,,,,3111,3106,9,0,1044,0,255
2023-08-16 03:56:42.336807,1,1978,2013,1970,5990,5935,6041,5987,1972,1997,1991,,,,,,,,3085,3088,9,0,1044,0,255
2023-08-16 03:56:42.336807,2,1959,2005,1967,5976,5889,6025,5959,1960,2001,1983,1963,,,,,,,3108,3109,9,0,1044,0,255
2023-08-16 03:56:47.387529,1,1979,2014,1971,5994,5936,6044,5989,1971,1997,1990,,,,,,,,3075,3081,8,0,1044,0,255
2023-08-16 03:56:47.387529,2,1962,2007,1967,5980,5886,6028,5959,1964,1999,1980,1967,,,,,,,3113,3109,10,0,1044,0,255
2023-08-16 03:56:52.443527,1,1977,2015,1972,5990,5942,6038,5988,1973,1993,1992,,,,,,,,3086,3087,9,0,1044,0,255
2023-08-16 03:56:52.443527,2,1958,2007,1968,5980,5883,6022,5961,1965,1996,1984,1964,,,,,,,3107,3109,9,0,1044,0,255
2023-08-16 03:56:57.490896,1,1976,2014,1971,5993,5935,6036,5987,1972,1995,1992,,,,,,,,3071,3085,9,0,1044,0,255
2023-08-16 03:56:57.490896,2,1959,2005,1966,5979,5885,6025,5961,1963,1996,1984,1967,,,,,,,3128,3105,9,0,1044,0,255
2023-08-16 03:57:02.542639,1,1978,2012,1969,5992,5937,6038,5992,1969,1994,1991,,,,,,,,3082,3082,9,0,1044,0,255
2023-08-16 03:57:02.542639,2,1958,2008,1968,5976,5891,6025,5963,1964,1998,1984,1967,,,,,,,3114,3106,8,0,1044,0,255
2023-08-16 03:57:07.588872,1,1978,2014,1971,5994,5935,6038,5985,1971,1996,1991,,,,,,,,3085,3082,9,0,1044,0,255
2023-08-16 03:57:07.588872,2,1959,2006,1967,5980,5892,6029,5956,1963,1998,1981,1964,,,,,,,3128,3110,9,0,1044,0,255
2023-08-16 03:57:12.635470,1,1976,2014,1971,5990,5934,6043,5987,1975,1998,1990,,,,,,,,3089,3080,9,0,1044,0,255
2023-08-16 03:57:12.635470,2,1958,2007,1965,5977,5881,6028,5959,1964,1999,1986,1963,,,,,,,3100,3110,9,0,1044,0,255
2023-08-16 03:57:17.694041,1,1978,2014,1971,5994,5934,6041,5984,1968,1995,1988,,,,,,,,3075,3082,8,0,1044,0,255
2023-08-16 03:57:17.694041,2,1958,2007,1968,5975,5887,6026,5961,1959,1999,1982,1966,,,,,,,3112,3110,8,0,1044,0,255
2023-08-16 03:57:22.744059,1,1976,2014,1971,5992,5936,6041,5988,1973,1995,1989,,,,,,,,3089,3082,9,0,1044,0,255
2023-08-16 03:57:22.744059,2,1960,2007,1967,5977,5884,6027,5960,1964,1998,1980,1965,,,,,,,3098,3107,9,0,1044,0,255
2023-08-16 03:57:27.799136,1,1977,2012,1969,5994,5935,6039,5988,1971,1997,1992,,,,,,,,3084,3079,8,0,1044,0,255
2023-08-16 03:57:27.799136,2,1958,2007,1981,5979,5885,6024,5962,1960,1999,1983,1963,,,,,,,3097,3107,9,0,1044,0,255
2023-08-16 03:57:32.856798,1,1978,2015,1971,5994,5934,6038,5988,1970,1998,1990,,,,,,,,3092,3079,8,0,1044,0,255
2023-08-16 03:57:32.856798,2,1959,2007,1967,5978,5884,6026,5961,1965,1998,1985,1967,,,,,,,3114,3111,10,0,1044,0,255
2023-08-16 03:57:37.902611,1,1977,2014,1971,5996,5932,6045,5986,1971,1999,1992,,,,,,,,3082,3079,9,0,1044,0,255
2023-08-16 03:57:37.902611,2,1959,2007,1967,5980,5887,6029,5959,1960,1999,1985,1965,,,,,,,3121,3112,9,0,1044,0,255
2023-08-16 03:57:42.949647,1,1978,2013,1971,5994,5934,6042,5986,1973,1997,1990,,,,,,,,3076,3083,10,0,1044,0,255
2023-08-16 03:57:42.949647,2,1959,2007,1967,5977,5883,6024,5962,1963,1999,1980,1966,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 03:57:48.002383,1,1981,2014,1971,5991,5937,6043,5987,1973,1996,1991,,,,,,,,3092,3085,9,0,1044,0,255
2023-08-16 03:57:48.002383,2,1960,2007,1967,5975,5883,6025,5961,1962,1995,1986,1964,,,,,,,3113,3107,9,0,1044,0,255
2023-08-16 03:57:53.047579,1,1976,2014,1971,5992,5936,6044,5988,1972,1997,1992,,,,,,,,3084,3079,10,0,1044,0,255
2023-08-16 03:57:53.047579,2,1959,2005,1967,5981,5884,6028,5959,1962,1998,1983,1963,,,,,,,3120,3111,8,0,1044,0,255
2023-08-16 03:57:58.131524,1,1979,2013,1970,5986,5933,6041,5991,1972,1995,1991,,,,,,,,3079,3079,9,0,1044,0,255
2023-08-16 03:57:58.131524,2,1959,2006,1967,5975,5886,6025,5960,1965,1995,1984,1965,,,,,,,3114,3107,8,0,1044,0,255
2023-08-16 03:58:03.183230,1,1975,2014,1972,5988,5929,6042,5988,1974,1998,1994,,,,,,,,3080,3083,8,0,1044,0,255
2023-08-16 03:58:03.183230,2,1959,2005,1967,5977,5886,6024,5960,1964,1999,1984,1967,,,,,,,3112,3107,9,0,1044,0,255
2023-08-16 03:58:08.229095,1,1977,2013,1970,5993,5935,6042,5988,1972,1996,1992,,,,,,,,3091,3084,8,0,1044,0,255
2023-08-16 03:58:08.229095,2,1958,2006,1968,5977,5881,6030,5959,1961,1996,1984,1966,,,,,,,3106,3109,9,0,1044,0,255
2023-08-16 03:58:13.276312,1,1979,2011,1971,5992,5934,6042,5989,1970,1995,1989,,,,,,,,3081,3083,9,0,1044,0,255
2023-08-16 03:58:13.276312,2,1959,2006,1965,5979,5881,6025,5960,1962,1995,1979,1966,,,,,,,3102,3112,8,0,1044,0,255
2023-08-16 03:58:18.322316,1,1978,2015,1971,5992,5936,6040,5990,1971,1996,1989,,,,,,,,3078,3077,9,0,1044,0,255
2023-08-16 03:58:18.322316,2,1961,2007,1968,5977,5882,6027,5960,1961,2000,1983,1967,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 03:58:23.370182,1,1980,2014,1972,5989,5935,6044,5993,1971,1996,1989,,,,,,,,3089,3079,10,0,1044,0,255
2023-08-16 03:58:23.370182,2,1960,2008,1969,5976,5882,6027,5961,1964,1997,1979,1967,,,,,,,3110,3110,8,0,1044,0,255
2023-08-16 03:58:28.418133,1,1979,2014,1971,5991,5937,6042,5985,1975,1997,1990,,,,,,,,3083,3087,9,0,1044,0,255
2023-08-16 03:58:28.418133,2,1959,2008,1969,5977,5885,6025,5964,1964,1999,1982,1965,,,,,,,3112,3110,9,0,1044,0,255
2023-08-16 03:58:33.467207,1,1978,2015,1976,5992,5932,6043,5989,1971,1998,1988,,,,,,,,3093,3080,9,0,1044,0,255
2023-08-16 03:58:33.467207,2,1960,2007,1967,5979,5882,6029,5962,1963,1995,1982,1966,,,,,,,3099,3108,9,0,1044,0,255
2023-08-16 03:58:38.516794,1,1978,2013,1972,5991,5937,6039,5990,1970,1996,1989,,,,,,,,3079,3079,9,0,1044,0,255
2023-08-16 03:58:38.516794,2,1959,2006,1967,5976,5885,6026,5960,1963,1997,1984,1964,,,,,,,3106,3111,9,0,1044,0,255
2023-08-16 03:58:43.574791,1,1979,2012,1974,5993,5935,6042,5991,1972,1997,1991,,,,,,,,3069,3082,9,0,1044,0,255
2023-08-16 03:58:43.574791,2,1960,2007,1966,5977,5883,6027,5960,1964,2002,1982,1966,,,,,,,3110,3106,8,0,1044,0,255
2023-08-16 03:58:48.622547,1,1979,2014,1972,5991,5934,6040,5985,1971,1996,1991,,,,,,,,3073,3085,9,0,1044,0,255
2023-08-16 03:58:48.622547,2,1959,2006,1969,5979,5888,6026,5964,1961,1999,1983,1965,,,,,,,3117,3108,8,0,1044,0,255
2023-08-16 03:58:53.672829,1,1977,2015,1971,5993,5934,6042,5989,1969,1996,1988,,,,,,,,3088,3084,9,0,1044,0,255
2023-08-16 03:58:53.672829,2,1960,2009,1969,5974,5882,6029,5964,1965,1996,1986,1966,,,,,,,3116,3106,10,0,1044,0,255
2023-08-16 03:58:58.718860,1,1983,2014,1973,5997,5938,6044,5993,1973,1995,1988,,,,,,,,3088,3085,9,0,1044,0,255
2023-08-16 03:58:58.718860,2,1959,2008,1967,5978,5886,6029,5960,1965,1994,1983,1967,,,,,,,3114,3108,9,0,1044,0,255
2023-08-16 03:59:03.766787,1,1976,2016,1972,5993,5935,6046,5991,1971,1995,1990,,,,,,,,3072,3082,9,0,1044,0,255
2023-08-16 03:59:03.766787,2,1960,2007,1967,5981,5889,6030,5961,1964,1999,1982,1967,,,,,,,3103,3109,9,0,1044,0,255
2023-08-16 03:59:08.815533,1,1980,2016,1971,5993,5938,6041,5995,1972,1996,1993,,,,,,,,3081,3081,8,0,1044,0,255
2023-08-16 03:59:08.815533,2,1960,2007,1966,5981,5886,6031,5962,1966,2000,1984,1967,,,,,,,3115,3107,9,0,1044,0,255
2023-08-16 03:59:13.864339,1,1977,2015,1971,5993,5940,6043,5995,1970,1999,1991,,,,,,,,3080,3083,9,0,1044,0,255
2023-08-16 03:59:13.864339,2,1961,2009,1969,5985,5887,6031,5964,1962,1999,1983,1967,,,,,,,3103,3104,9,0,1044,0,255
2023-08-16 03:59:18.917348,1,1979,2015,1972,5996,5938,6048,5991,1975,1999,1991,,,,,,,,3096,3079,8,0,1044,0,255
2023-08-16 03:59:18.917348,2,1956,2007,1967,5985,5888,6031,5961,1965,1999,1983,1967,,,,,,,3113,3109,9,0,1044,0,255
2023-08-16 03:59:23.964342,1,1977,2017,1973,5989,5934,6041,5990,1972,1998,1989,,,,,,,,3091,3078,8,0,1044,0,255
2023-08-16 03:59:23.964342,2,1959,2008,1968,5976,5887,6026,5962,1964,2002,1983,1964,,,,,,,3124,3113,10,0,1044,0,255
2023-08-16 03:59:29.008547,1,1977,2017,1972,5994,5937,6044,5993,1972,1993,1993,,,,,,,,3091,3082,9,0,1044,0,255
2023-08-16 03:59:29.008547,2,1959,2008,1968,5980,5887,6029,5959,1966,1999,1981,1966,,,,,,,3090,3110,9,0,1044,0,255
2023-08-16 03:59:34.066827,1,1977,2015,1969,5990,5933,6040,5988,1972,1994,1989,,,,,,,,3078,3086,9,0,1044,0,255
2023-08-16 03:59:34.066827,2,1959,2006,1969,5978,5886,6027,5965,1967,1999,1983,1963,,,,,,,3102,3112,9,0,1044,0,255
2023-08-16 03:59:39.114531,1,1979,2015,1969,5991,5940,6044,5987,1972,1995,1988,,,,,,,,3081,3080,9,0,1044,0,255
2023-08-16 03:59:39.114531,2,1959,2008,1968,5981,5882,6022,5962,1964,1996,1986,1966,,,,,,,3102,3105,8,0,1044,0,255
